POLITICAL_UNIT,NAME,WGMS_ID,YEAR,SURVEY_DATE,HIGHEST_ELEVATION,MEDIAN_ELEVATION,LOWEST_ELEVATION,ELEVATION_UNC,LENGTH,LENGTH_UNC,AREA,AREA_UNC,SURVEY_PLATFORM_METHOD,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
US,PENNIMAN WEST,104,1975,,1520,,640,,1.5,,,,,,,,
US,PETERS,88,1958,,5935,1829,915,,27.0,,123.0,,,,,,
US,PETERS 1ST NORTH,7463,0,,5911,2450,900,,30.804001,,95.867996,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,PETERS DOME,7461,0,,3167,1805,1340,,6.559,,6.526,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,PICKET,4331,2004,,3902,,3704,,0.46000001,,0.079999998,,,,,,Data from Leclercq.
US,PLATEAU,121,1950,,1250,,,,,,,,,,,,
US,PLATEAU,121,1970,,,,0,,,,,,,,,,
US,PLATEAU,121,1975,,1250,,0,,,,,,,,,,
US,PORTAGE,174,1964,,1551,,45,,9.0,,33.0,,,,,,
US,POTHOLE POTHOLES,7446,0,,3333,2026,681,,14.136,,30.643,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,PRESIDENT CHAIR A,7528,0,,2984,2258,1576,,6.3730001,,7.9889998,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,PRESIDENT CHAIR B,7526,0,,2841,2324,1687,,5.6479998,,7.2150002,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,PRESIDENT CHAIR C,7524,0,,3199,2305,1299,,20.261999,,84.113998,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,PRESIDENT CHAIR D,7525,0,,3199,2305,1299,,20.261999,,84.113998,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,PUYALLUP,197,1975,,3870,,1650,,,,,,,,,,
US,PUYALLUP,197,1980,,3840,,1646,,2.2,,5.0900002,,,,,,
US,QUEETS,215,1979,,1951,,1426,,1.6,,0.56,,,,,,
US,RAINBOW,79,1975,,2470,,1250,,3.8,,,,,,,,
US,RAINBOW,79,1989,19899999,2200,1760,1240,,2.4000001,,1.55,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
US,RAINBOW,79,1996,,2040,1740,1310,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
US,RAINBOW,79,1998,,,,,,2.7,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
US,RAINBOW,79,2000,,,,,,,,1.6,,,,,,
US,RAINBOW,79,2006,20060805,2040,1750,1340,10.0,1.92,0.02,,,aP,Mauri Pelto,NCGCP,WGMS (2012): FoG 2005-2010 (Vol. X).,
US,RAINBOW,79,2008,20080805,2040,1750,1340,10.0,1.92,0.02,,,tG,Mauri Pelto,NCGCP,,
US,RAINBOW,79,2009,20090809,2040,1750,1340,10.0,1.92,0.02,,,tG,Mauri Pelto,NCGCP,,
US,RAINBOW,79,2010,,2040,,1340,,,,,,,,,WGMS (2012): FoG 2005-2010 (Vol. X).,
US,RAINBOW,79,2012,,2040,,1340,,,,,,,Mauri Pelto,NCGCP,WGMS (2015): GGCB No. 1 (2012-2013).,
US,RAINBOW,79,2013,,2040,,1340,,,,,,,Mauri Pelto,NCGCP,WGMS (2015): GGCB No. 1 (2012-2013).,
US,RAINBOW,79,2015,,2040,,1360,,,,,,,Mauri Pelto,NCGCP,,
US,RAINBOW,79,2019,,2040,,1360,,,,,,,Mauri Pelto,NCGCP,,
US,RAM,7584,0,,3500,2225,1025,,16.018,,32.945,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RAM 1ST WEST,7585,0,,3500,2225,1025,,16.018,,32.945,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RED,3335,2005,,3050,,350,,,,,,,,,WGMS (2008): FoG 2000-2005 (Vol. IX).,Rough estimate by C. Huggel.
US,REID,141,1961,,914,,,,,,,,,,,,
US,REID,141,1970,,,,0,,21.0,,,,,,,,
US,REID,141,1975,,910,,0,,21.0,,,,,,,,
US,REID (CASCADE RNG),3567,1907,,,,,,,,0.79000002,,,,,,
US,REID (CASCADE RNG),3567,2004,,,,,,,,0.50999999,,,,,,
US,RENDU,130,1970,,,,15,,17.0,,,,,,,,
US,RENDU,130,1975,,,,20,,17.0,,,,,,,,
US,RENDU A,8086,0,,1348,991,540,,3.0380001,,2.0810001,,,,,,"Glacier info from Sevestre & Benn (2015). Uncertain glacier identification.. Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RENDU B,8081,0,,1511,794,311,,2.119,,0.90200001,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RENDU C,8080,0,,1426,1071,605,,2.5020001,,2.145,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RIGGS,128,1961,,1585,,,,,,,,,,,,
US,RIGGS,128,1970,,,,0,,27.0,,,,,,,,
US,RIGGS,128,1975,,1590,,0,,27.0,,,,,,,,
US,RIGGS,7612,0,,4958,2644,1122,,80.391998,,958.61603,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,ROARING,99,1950,,,,425,,,,,,,,,,
US,ROARING,99,1960,,1494,,,,,,,,,,,,
US,ROARING,99,1970,,,,,,1.7,,,,,,,,
US,ROARING,99,1975,,1490,,430,,1.7,,,,,,,,
US,ROMER,131,1961,,1448,,,,,,,,,,,,
US,ROMER,131,1970,,,,255,,3.5,,,,,,,,
US,ROMER,131,1975,,1450,,260,,3.5,,,,,,,,
US,ROMER,8082,0,,1797,1210,85,,4.0570002,,3.3299999,,,,,,"Glacier info from Sevestre & Benn (2015). Uncertain glacier identification.. Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,ROMER RENDU F,8083,0,,1502,979,255,,3.7420001,,2.8169999,,,,,,"Glacier info from Sevestre & Benn (2015). Uncertain glacier identification.. Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,ROOSEVELT,1349,1975,,3260,,1400,,4.0,,,,,,,,
US,RUSSEL SOUTH TRIB 1,7556,0,,5003,2489,1218,,37.506001,,361.86401,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RUSSEL SOUTH TRIB 2,7557,0,,5003,2489,1218,,37.506001,,361.86401,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RUSSELL,7558,0,,5003,2489,1218,,37.506001,,361.86401,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RUSSELL EAST 2 TRIB,7566,0,,3296,2270,1364,,12.041,,24.438,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RUSSELL EAST TRIB,7561,0,,3116,2249,1564,,5.2839999,,5.2010002,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RUSSELL SOUTH TRIB 3,7559,0,,5003,2489,1218,,37.506001,,361.86401,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RUSSELL SOUTH TRIB 4,7560,0,,5003,2489,1218,,37.506001,,361.86401,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,RUTH,7465,0,,4820,1609,192,,63.970001,,335.936,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,S MAC KEITH,111,1957,,4270,2250,1700,,8.5,,39.0,,,,,,
US,SADDLEBAG,108,1953,,1276,,,,,,,,,,,,
US,SADDLEBAG,108,1970,,,,,,8.0,,,,,,,,
US,SADDLEBAG,108,1975,,1280,,80,,8.0,,,,,,,,
US,SADDLEBAG,108,1976,,,,83,,,,,,,,,,
US,SANDALEE,1667,0,,2280,,1965,,,,0.2,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,SANDALEE,1667,1996,,2280,2154,1965,,0.79000002,,0.2,,,,,,
US,SANDALEE,1667,2009,,,,1975,,,,,,,,,,
US,SANDALEE,1667,2010,,,,1975,,,,,,,,,WGMS (2012): FoG 2005-2010 (Vol. X).,
US,SANDALEE,1667,2012,,2310,,1980,,,,,,,"Jon Riedel, Michael larrabee and NPS staff",,WGMS (2015): GGCB No. 1 (2012-2013).,
US,SANDALEE,1667,2013,,2310,,1980,,,,,,,,,WGMS (2015): GGCB No. 1 (2012-2013).,
US,SANDALEE,1667,2014,,2310,,1970,,,,,,,Michael Larrabee,North Cascades National Park,,
US,SANDY,3566,1907,,,,,,,,1.61,,,,,,
US,SANDY,3566,2004,,,,,,,,0.95999998,,,,,,
US,SANFORD,1374,1975,,3350,,1060,,19.0,,,,,,,,
US,SANFORD,7521,0,,4933,2397,1046,,30.202,,145.222,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SERPENT 1,7407,0,,2286,1101,291,,14.456,,40.401001,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SERPENT 2,7405,0,,2089,1064,494,,9.04,,27.173,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SERPENT 3,7406,0,,2089,1064,494,,9.04,,27.173,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SERPENTINE,170,1960,,1981,,,,,,,,,,,,
US,SERPENTINE,170,1970,,,,0,,10.0,,,,,,,,
US,SERPENTINE,170,1975,,1980,,0,,10.0,,,,,,,,
US,SEWARD,7669,0,,5943,1510,6,,136.989,,3362.656,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SHEEP,7567,0,,3327,2448,1629,,5.5050001,,4.6960001,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SHERIDAN,151,1953,,1737,,,,,,,,,,,,
US,SHERIDAN,151,1970,,,,,,24.0,,,,,,,,
US,SHERIDAN,151,1975,,1740,,50,,24.0,,,,,,,,
US,SHERIDAN,151,1976,,,,45,,,,,,,,,,
US,SHERMAN,107,0,,725,,112,,,,54.099998,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,SHERMAN,107,1920,,,,,,13.0,,,,,,,,
US,SHERMAN,107,1953,,1585,,,,,,,,,,,,
US,SHERMAN,107,1975,,1590,,110,,13.0,,,,,,,,
US,SHERMAN,107,1976,,,,109,,,,,,,,,,
US,SHOESTRING A,185,1979,,2925,2370,1470,,3.3,,0.63999999,,,,,,
US,SHOESTRING B,186,1980,,2370,2010,1470,,2.0999999,,0.20999999,,,,,,
US,SHOLES,3295,2006,20060804,1960,1820,1690,10.0,0.94,0.0099999998,,,aP,Mauri Pelto,NCGCP,WGMS (2012): FoG 2005-2010 (Vol. X).,
US,SHOLES,3295,2008,20080806,1960,1820,1690,10.0,0.94,0.0099999998,,,tG,Mauri Pelto,NCGCP,,
US,SHOLES,3295,2009,20090808,1960,1820,1690,10.0,0.94,0.0099999998,,,tG,Mauri Pelto,NCGCP,,
US,SHOLES,3295,2010,,1960,,1690,,,,,,,,,WGMS (2012): FoG 2005-2010 (Vol. X).,
US,SHOLES,3295,2012,,1960,,1690,,,,,,,Mauri Pelto,NCGCP,WGMS (2015): GGCB No. 1 (2012-2013).,
US,SHOLES,3295,2013,,1960,,1690,,,,,,,Mauri Pelto,NCGCP,WGMS (2015): GGCB No. 1 (2012-2013).,
US,SHOLES,3295,2015,,1960,,1690,,,,,,,Mauri Pelto,NCGCP,,
US,SHOLES,3295,2017,,1960,,1690,,,,,,,,,,
US,SHOLES,3295,2018,,1960,,1690,,,,,,,Mauri Pelto,NCGCP,,
US,SHOLES,3295,2019,,1960,,1690,,,,,,,Mauri Pelto,NCGCP,,
US,SHOUP,155,1960,,2526,,,,,,,,,,,,
US,SHOUP,155,1970,,,,0,,30.0,,,,,,,,
US,SHOUP,155,1975,,2580,,0,,30.0,,,,,,,,
US,SILVER,1665,0,,2698,,2080,,,,0.40000001,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,SILVER,1665,1993,,2698,2309,2080,,1.08,,0.47999999,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
US,SILVER,1665,2004,20041003,2705,2405,2106,5.0,0.92500001,0.050000001,,,cC,Jon Riedel,U.S. National Park Service,,GPS ground survey and photogrammetry of aerial photography
US,SILVER,1665,2009,,2700,,2100,,,,,,,,,,
US,SILVER,1665,2010,,2700,,2100,,,,,,,,,WGMS (2012): FoG 2005-2010 (Vol. X).,
US,SILVER,1665,2012,,2710,,2060,,,,,,,"Jon Riedel, Michael larrabee and NPS staff",,WGMS (2015): GGCB No. 1 (2012-2013).,
US,SILVER,1665,2013,,2710,,2060,,,,,,,,,WGMS (2015): GGCB No. 1 (2012-2013).,
US,SILVER,1665,2014,,2710,,2100,,,,,,,Michael Larrabee,North Cascades National Park,,
US,SKOOKUM,7485,0,,1725,446,78,,9.2159996,,8.6599998,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SKWENTNA,7432,0,,2919,1813,835,,19.332001,,51.458,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SLED PASS,7433,0,,2300,1793,1338,,2.813,,1.346,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SLIPPERY CREEK,7462,0,,2645,1860,1469,,2.527,,1.396,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0)."
US,SMITH,161,1960,,3142,,,,,,,,,,,,
US,SMITH,161,1970,,,,0,,8.0,,,,,,,,
US,SMITH,161,1975,,3140,,0,,8.0,,,,,,,,
US,SOUTH CASCADE,205,1958,19580813,2194,1887,1592,,3.3,,2.9,,aP,Shad O'Neel,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",
US,SOUTH CASCADE,205,1970,19700929,2227,1917,1612,,3.1,,2.7,,aP,Shad O'Neel,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",
US,SOUTH CASCADE,205,1975,,2100,,1610,,3.2,,2.72,,,,,,
US,SOUTH CASCADE,205,1979,19791006,2224,1921,1615,,3.0,,2.6,,aP,Shad O'Neel,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",
US,SOUTH CASCADE,205,1985,19859999,,,1627,,,,2.52,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
US,SOUTH CASCADE,205,1986,19860905,,,1630,5.0,2.9,,2.6,,aP,Shad O'Neel,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",
US,SOUTH CASCADE,205,1987,19879999,,,1630,,,,2.51,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
US,SOUTH CASCADE,205,1988,19889999,,,1630,,,,2.5,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
US,SOUTH CASCADE,205,1989,19899999,,,1630,,,,2.5,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
US,SOUTH CASCADE,205,1990,19909999,2140,1920,1630,,3.0999999,,2.5,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
US,SOUTH CASCADE,205,1991,19910909,,,1631,1.0,,,2.0999999,,aP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
US,SOUTH CASCADE,205,1992,19921006,2224,1906,1627,,2.8,,2.3,,aP,Shad O'Neel,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",
US,SOUTH CASCADE,205,1993,19930901,,,1631,1.0,,,2.0799999,,aP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
US,SOUTH CASCADE,205,1994,19940906,,,1639,1.0,,,2.05,,aP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,SNOUT_POINT_ALTITUDE reported as 1631.
US,SOUTH CASCADE,205,1995,19950912,2125,,1631,1.0,,,2.03,,aP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
US,SOUTH CASCADE,205,1996,19961009,,,1635,5.0,,,2.03,,aP,ROBERT KRIMMEL,U.S. GEOLOGICAL SURVEY,WGMS (2005): FoG 1995-2000 (Vol. VIII).,SNOUT OF GLACIER HAS BEEN IN A SHALLOW POND FOR ENTIRE PERIOD
US,SOUTH CASCADE,205,1997,19970923,,,1635,5.0,,,,,aP,ROBERT KRIMMEL,U.S. GEOLOGICAL SURVEY,WGMS (2005): FoG 1995-2000 (Vol. VIII).,SNOUT OF GLACIER HAS BEEN IN A SHALLOW POND FOR ENTIRE PERIOD
US,SOUTH CASCADE,205,1998,19980914,,,1635,5.0,,,,,aP,ROBERT KRIMMEL,U.S. GEOLOGICAL SURVEY,WGMS (2005): FoG 1995-2000 (Vol. VIII).,SNOUT OF GLACIER HAS BEEN IN A SHALLOW POND FOR ENTIRE PERIOD
US,SOUTH CASCADE,205,1999,19990915,,,1635,5.0,,,,,aP,ROBERT KRIMMEL,U.S. GEOLOGICAL SURVEY,WGMS (2005): FoG 1995-2000 (Vol. VIII).,SNOUT OF GLACIER HAS BEEN IN A SHALLOW POND FOR ENTIRE PERIOD
US,SOUTH CASCADE,205,2000,20001005,2100,1920,1635,5.0,2.0,,1.95,,aP,ROBERT KRIMMEL,U.S. GEOLOGICAL SURVEY,,SNOUT OF GLACIER HAS BEEN IN A SHALLOW POND FOR ENTIRE PERIOD
US,SOUTH CASCADE,205,2001,20010920,2226,1930,1629,10.0,2.7,,2.2,,aP,ROBERT KRIMMEL,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",S and L from O'Neel et al. (2019).
US,SOUTH CASCADE,205,2002,20020913,2150,1920,1632,10.0,,,1.92,,aP,WILLIAM BIDLAKE,U.S. GEOLOGICAL SURVEY,,
US,SOUTH CASCADE,205,2003,20030913,2150,1920,1633,10.0,,,1.89,,aP,WILLIAM BIDLAKE,U.S. GEOLOGICAL SURVEY,,
US,SOUTH CASCADE,205,2004,20040926,2212,1931,1625,10.0,2.6,,2.1,,aP,WILLIAM BIDLAKE,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",S and L from O'Neel et al. (2019).
US,SOUTH CASCADE,205,2005,20050921,2150,1920,1633,10.0,,,1.75,,aP,WILLIAM BIDLAKE,U.S. GEOLOGICAL SURVEY,,
US,SOUTH CASCADE,205,2006,20060928,2150,1920,1633,10.0,,,1.74,,aP,WILLIAM BIDLAKE,U.S. GEOLOGICAL SURVEY,,
US,SOUTH CASCADE,205,2007,20070926,2150,1920,1633,10.0,,,1.73,,aP,WILLIAM BIDLAKE,U.S. GEOLOGICAL SURVEY,,
US,SOUTH CASCADE,205,2008,20081001,2210,1920,1617,10.0,2.6,,2.0,,sP,WILLIAM BIDLAKE,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",S and L from O'Neel et al. (2019).
US,SOUTH CASCADE,205,2009,20090913,2150,1920,1634,10.0,,,2.0,,aP,WILLIAM BIDLAKE,U.S. GEOLOGICAL SURVEY,,
US,SOUTH CASCADE,205,2010,20100914,2150,1920,1634,10.0,,,,,aP,WILLIAM BIDLAKE,U.S. GEOLOGICAL SURVEY,,
US,SOUTH CASCADE,205,2013,20130914,2165,,1620,1.0,3.0,0.0020000001,1.73,,sP,"Erin Whorton, Matt Bachmann",U.S. GEOLOGICAL SURVEY,,
US,SOUTH CASCADE,205,2014,20141108,2165,,1624,1.0,2.98,0.0020000001,1.6799999,,sP,"Erin Whorton, Matt Bachmann",U.S. GEOLOGICAL SURVEY,,Delineating glacier margin was difficult in the upper elevations due to moderate snow cover in the 20141108 imagery.
US,SOUTH CASCADE,205,2015,20151014,2297,1909,1083,1.0,2.4,,1.8,,sP,"Erin Whorton, Matt Bachmann",U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",S and L from O'Neel et al. (2019).
US,SOUTH CASCADE,205,2018,20189999,2135,,1626,10.0,,,1.9,,sP,Shad O'Neel,U.S. Geological Survey,,
US,SOUTH CRILLON,147,1964,,2160,,100,,15.0,,29.0,,,,,,
US,SOUTH CRILLON,147,1975,,2160,,100,,,,,,,,,,
US,SOUTH MOWICH,196,1975,,3870,,1510,,,,,,,,,,
US,SOUTH MOWICH,196,1980,,3840,,1500,,2.3,,3.52,,,,,,
US,SPENCER,1391,1975,,1990,,50,,19.0,,,,,,,,
US,SPERRY,218,1950,19500901,2739,2372,2225,,1.6,,1.3,,tM,Shad O'Neel,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.","Highest portion of glacier missing from DEM; otherwise, has 97% glacier coverage"
US,SPERRY,218,1960,19600908,2738,2380,2246,,1.6,,1.2,,tM,Shad O'Neel,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.","Highest portion of glacier missing from DEM; otherwise, has 97% glacier coverage"
US,SPERRY,218,1968,,2800,,,,,,,,,,,,
US,SPERRY,218,1970,,,,2250,,1.4,,,,,,,,
US,SPERRY,218,1975,,2800,,2250,,1.4,,,,,,,,
US,SPERRY,218,2005,20050826,2800,2424,2250,10.0,1.3,,0.9,,aP,"Daniel Fagre, Adam Clark, Shad O'Neel",U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",S and L from O'Neel et al. (2019).
US,SPERRY,218,2007,,2793,2434,2261,10.0,1.23,0.0099999998,0.83999997,0.0099999998,cC,Daniel Fagre and Adam Clark,"United States Geological Survey, 215 Mather Drive, Glacier National Park, MT, 59936",,margin measured with GPS on the ground. DEM derived from photogrammetry
US,SPERRY,218,2009,,2806,2443,2273,10.0,1.23,0.0099999998,0.83999997,0.0099999998,cC,Daniel Fagre and Adam Clark,"United States Geological Survey, 215 Mather Drive, Glacier National Park, MT, 59936",,margin measured with GPS on the ground. DEM derived from photogrammetry
US,SPERRY,218,2013,,2789,2430,2261,10.0,1.21,0.0099999998,0.81999999,0.0099999998,cC,Daniel Fagre and Adam Clark,"United States Geological Survey, 215 Mather Drive, Glacier National Park, MT, 59936",WGMS (2015): GGCB No. 1 (2012-2013).,margin measured with GPS on the ground. DEM derived from photogrammetry
US,SPERRY,218,2014,20140907,2791,2440,2274,,1.2,,0.8,,sP,Shad O'Neel,U.S. Geological Survey,"O'Neel et al. (2019), Journal of Glaciology 65, 850-866; McNeil et al. (2019), U.S. Geological Survey data release, https://doi.org/10.5066/P9R8BP3K.",
US,SPERRY,218,2015,,2789,2430,2261,10.0,,,0.77999997,0.0099999998,sC,Daniel Fagre and Adam Clark,"United States Geological Survey, 215 Mather Drive, Glacier National Park, MT, 59936",,margin digitized from Digital Globe image
US,SPIDER,3941,0,,,,,,,,0.1,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,SQUAK,1366,1975,,3020,,1680,,2.3,,,,,,,,
US,SQUAK,1366,2006,20060805,2940,2250,1750,10.0,2.9000001,0.02,,,aP,Mauri Pelto,NCGCP,WGMS (2012): FoG 2005-2010 (Vol. X).,
US,ST VRAIN NO 1,1335,0,,3620,,3430,,,,0.07,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,ST VRAIN NO 1,1335,1975,,3620,,3430,,0.40000001,,0.07,,,,,,
US,ST VRAIN NO 2,1336,0,,3600,,3490,,,,0.039999999,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,ST VRAIN NO 2,1336,1975,,3600,,3490,,0.2,,0.039999999,,,,,,
US,ST VRAIN NO 3,1337,0,,3650,,3410,,,,0.039999999,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,ST VRAIN NO 3,1337,1975,,3650,,3410,,,,0.039999999,,,,,,
US,ST VRAIN NO 4,1338,0,,3590,,3490,,,,0.02,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,ST VRAIN NO 4,1338,1975,,3590,,3490,,0.2,,0.02,,,,,,
US,ST VRAIN NO 5,1339,0,,3740,,3600,,,,0.039999999,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,ST VRAIN NO 5,1339,1975,,3740,,3600,,0.40000001,,0.039999999,,,,,,
US,ST VRAIN NO 6,1340,0,,3770,,3610,,,,0.07,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown."
US,ST VRAIN NO 6,1340,1975,,3770,,3610,,0.40000001,,0.07,,,,,,
US,ST VRAIN NORTH,3572,1946,,,,,,,,0.13339999,,,,,,
US,ST VRAIN NORTH,3572,1953,,,,,,,,0.1266,,,,,,
US,ST VRAIN NORTH,3572,1963,,,,,,,,0.14839999,,,,,,
US,ST VRAIN NORTH,3572,1964,,,,,,,,0.153,,,,,,
US,ST VRAIN NORTH,3572,1990,,,,,,,,0.1523,,,,,,
US,ST VRAIN NORTH,3572,1999,,,,,,,,0.1654,,,,,,
US,ST VRAIN NORTH,3572,2001,,,,,,,,0.1481,,,,,,
